DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, central,2,0.0,0.8,20.0,30.0,0.0375,0.0525, (1.04584+1.64896*x)
3, iterativefit, central,2,0.0,0.8,20.0,30.0,0.0525,0.0675, (1.16063+-0.537443*x)
3, iterativefit, central,2,0.0,0.8,20.0,30.0,0.0675,0.0825, (1.24328+-1.76197*x)
3, iterativefit, central,2,0.0,0.8,20.0,30.0,0.0825,0.0975, (0.623715+5.74792*x)
3, iterativefit, central,2,0.0,0.8,20.0,30.0,0.0975,0.1125, (1.39339+-2.14619*x)
3, iterativefit, central,2,0.0,0.8,20.0,30.0,0.1125,0.14, (1.18892+-0.328693*x)
3, iterativefit, central,2,0.0,0.8,20.0,30.0,0.14,0.2, (1.18322+-0.287958*x)
3, iterativefit, central,2,0.0,0.8,20.0,30.0,0.2,0.28, (1.44482+-1.59595*x)
3, iterativefit, central,2,0.0,0.8,20.0,30.0,0.28,0.665, (0.976389+0.0770089*x)
3, iterativefit, central,2,0.0,0.8,20.0,30.0,0.665,1.1, 1.02760028839
3, iterativefit, central,2,0.8,1.6,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.0,0.0075, 0.837792336941
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.0075,0.0225, (0.748047+11.966*x)
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.0225,0.0375, (0.913239+4.62418*x)
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.0375,0.0525, (0.997652+2.37315*x)
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.0525,0.0675, (1.15906+-0.701181*x)
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.0675,0.0825, (1.35567+-3.61393*x)
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.0825,0.0975, (1.05902+-0.0182788*x)
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.0975,0.1125, (1.3069+-2.56058*x)
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.1125,0.14, (0.930629+0.784042*x)
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.14,0.2, (1.20916+-1.20544*x)
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.2,0.28, (1.1994+-1.15665*x)
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.28,0.665, (0.944017+-0.244571*x)
3, iterativefit, central,2,0.8,1.6,20.0,30.0,0.665,1.1, 0.781377136707
3, iterativefit, central,2,1.6,2.4,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.0,0.0075, 0.991231441498
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.0075,0.0225, (0.946462+5.96922*x)
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.0225,0.0375, (1.11247+-1.40871*x)
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.0375,0.0525, (1.12429+-1.72393*x)
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.0525,0.0675, (1.37038+-6.41143*x)
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.0675,0.0825, (1.31833+-5.64029*x)
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.0825,0.0975, (0.821802+0.378207*x)
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.0975,0.1125, (0.649991+2.14037*x)
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.1125,0.14, (0.925628+-0.309732*x)
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.14,0.2, (0.788387+0.670559*x)
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.2,0.28, (0.995723+-0.366119*x)
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.28,0.665, (0.865535+0.0988375*x)
3, iterativefit, central,2,1.6,2.4,20.0,30.0,0.665,1.1, 0.931261897087
3, iterativefit, central,2,0.0,0.8,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.0,0.0075, 0.90177834034
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.0075,0.0225, (0.815148+11.5507*x)
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.0225,0.0375, (1.02246+2.33665*x)
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.0375,0.0525, (0.981317+3.4339*x)
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.0525,0.0675, (1.35434+-3.67135*x)
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.0675,0.0825, (1.30423+-2.92898*x)
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.0825,0.0975, (0.509321+6.70632*x)
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.0975,0.1125, (1.5507+-3.97454*x)
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.1125,0.14, (0.892385+1.87718*x)
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.14,0.2, (1.42054+-1.89536*x)
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.2,0.28, (1.14626+-0.523966*x)
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.28,0.665, (0.969673+0.106711*x)
3, iterativefit, central,2,0.0,0.8,30.0,40.0,0.665,1.1, 1.04063606262
3, iterativefit, central,2,0.8,1.6,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.0,0.0075, 0.93316924572
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.0075,0.0225, (0.867275+8.78595*x)
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.0225,0.0375, (1.0292+1.58942*x)
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.0375,0.0525, (1.2145+-3.35199*x)
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.0525,0.0675, (1.08897+-0.960962*x)
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.0675,0.0825, (1.36989+-5.12278*x)
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.0825,0.0975, (0.72463+2.69859*x)
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.0975,0.1125, (0.651784+3.44572*x)
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.1125,0.14, (1.39416+-3.15314*x)
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.14,0.2, (0.858187+0.675212*x)
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.2,0.28, (1.17778+-0.922755*x)
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.28,0.665, (0.918033+0.004917*x)
3, iterativefit, central,2,0.8,1.6,30.0,40.0,0.665,1.1, 0.921302556992
3, iterativefit, central,2,1.6,2.4,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.0,0.0075, 1.01066768169
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.0075,0.0225, (0.996074+1.94576*x)
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.0225,0.0375, (1.06275+-1.01779*x)
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.0375,0.0525, (1.17951+-4.13127*x)
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.0525,0.0675, (1.05962+-1.84772*x)
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.0675,0.0825, (0.971658+-0.544532*x)
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.0825,0.0975, (1.08659+-1.93764*x)
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.0975,0.1125, (0.751612+1.49803*x)
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.1125,0.14, (0.839175+0.719692*x)
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.14,0.2, (1.13285+-1.37799*x)
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.2,0.28, (0.706825+0.752138*x)
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.28,0.665, (0.867596+0.177955*x)
3, iterativefit, central,2,1.6,2.4,30.0,40.0,0.665,1.1, 0.985936284065
3, iterativefit, central,2,0.0,0.8,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.0,0.0075, 0.921823978424
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.0075,0.0225, (0.827203+12.6161*x)
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.0225,0.0375, (1.06751+1.93594*x)
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.0375,0.0525, (1.10775+0.862861*x)
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.0525,0.0675, (0.936798+4.11905*x)
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.0675,0.0825, (1.57748+-5.37248*x)
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.0825,0.0975, (1.015+1.44545*x)
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.0975,0.1125, (2.03564+-9.02266*x)
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.1125,0.14, (0.801343+1.94885*x)
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.14,0.2, (1.17496+-0.719831*x)
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.2,0.28, (0.915596+0.576977*x)
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.28,0.665, (1.1469+-0.249119*x)
3, iterativefit, central,2,0.0,0.8,40.0,60.0,0.665,1.1, 0.981239199638
3, iterativefit, central,2,0.8,1.6,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.0,0.0075, 0.957107782364
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.0075,0.0225, (0.906248+6.78126*x)
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.0225,0.0375, (1.00558+2.36644*x)
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.0375,0.0525, (1.17035+-2.02731*x)
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.0525,0.0675, (0.943167+2.29994*x)
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.0675,0.0825, (1.70218+-8.94477*x)
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.0825,0.0975, (1.11018+-1.76899*x)
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.0975,0.1125, (0.307768+6.46091*x)
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.1125,0.14, (1.22357+-1.67956*x)
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.14,0.2, (1.07087+-0.58885*x)
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.2,0.28, (0.988959+-0.179289*x)
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.28,0.665, (0.948446+-0.0346013*x)
3, iterativefit, central,2,0.8,1.6,40.0,60.0,0.665,1.1, 0.92543643713
3, iterativefit, central,2,1.6,2.4,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.0,0.0075, 0.961708068848
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.0075,0.0225, (0.920663+5.47265*x)
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.0225,0.0375, (1.11714+-3.25962*x)
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.0375,0.0525, (0.975685+0.512501*x)
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.0525,0.0675, (0.991199+0.216993*x)
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.0675,0.0825, (1.28034+-4.06657*x)
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.0825,0.0975, (0.494479+5.45901*x)
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.0975,0.1125, (0.912921+1.1673*x)
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.1125,0.14, (1.20307+-1.41177*x)
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.14,0.2, (1.222+-1.547*x)
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.2,0.28, (0.286721+3.12939*x)
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.28,0.665, (1.3587+-0.699109*x)
3, iterativefit, central,2,1.6,2.4,40.0,60.0,0.665,1.1, 0.893791973591
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.0,0.0075, 0.949420571327
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.0075,0.0225, (0.86847+10.7934*x)
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.0225,0.0375, (1.20667+-4.23769*x)
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.0375,0.0525, (0.891259+4.17325*x)
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.0525,0.0675, (1.23894+-2.44932*x)
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.0675,0.0825, (0.807108+3.94824*x)
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.0825,0.0975, (1.02397+1.31963*x)
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.0975,0.1125, (2.02906+-8.989*x)
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.1125,0.14, (1.01654+0.011158*x)
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.14,0.2, (0.914877+0.737337*x)
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.2,0.28, (1.22783+-0.827409*x)
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.28,0.665, (0.799786+0.701308*x)
3, iterativefit, central,2,0.0,0.8,60.0,10000.0,0.665,1.1, 1.26615583897
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.0,0.0075, 0.976932883263
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.0075,0.0225, (0.94769+3.89911*x)
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.0225,0.0375, (0.930674+4.65535*x)
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.0375,0.0525, (1.12876+-0.626985*x)
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.0525,0.0675, (1.09003+0.110753*x)
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.0675,0.0825, (1.71416+-9.1356*x)
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.0825,0.0975, (0.658635+3.65863*x)
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.0975,0.1125, (0.956997+0.59851*x)
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.1125,0.14, (1.10338+-0.702637*x)
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.14,0.2, (1.2881+-2.02207*x)
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.2,0.28, (1.03404+-0.75179*x)
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.28,0.665, (0.739045+0.301765*x)
3, iterativefit, central,2,0.8,1.6,60.0,10000.0,0.665,1.1, 0.939718902111
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.0,0.0075, 0.971648156643
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.0075,0.0225, (0.955116+2.20429*x)
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.0225,0.0375, (0.910362+4.19336*x)
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.0375,0.0525, (1.10837+-1.08674*x)
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.0525,0.0675, (0.994266+1.08658*x)
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.0675,0.0825, (1.48959+-6.25158*x)
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.0825,0.0975, (0.0500711+11.1972*x)
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.0975,0.1125, (1.07154+0.720557*x)
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.1125,0.14, (2.05816+-8.0494*x)
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.14,0.2, (0.65263+1.9901*x)
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.2,0.28, (0.998977+0.258368*x)
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.28,0.665, (1.09088+-0.0698551*x)
3, iterativefit, central,2,1.6,2.4,60.0,10000.0,0.665,1.1, 1.04442572594
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.0,0.08, 1.21366691589
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.08,0.2, (1.31423+-1.25708*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.2,0.28, (1.05808+0.0237033*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.28,0.36, (1.14716+-0.294468*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.36,0.44, (1.20767+-0.462541*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.44,0.52, (1.37485+-0.842503*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.52,0.6, (0.704251+0.447118*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.6,0.68, (1.74131+-1.28132*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.68,0.76, (0.817902+0.0766382*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.76,0.82, (1.54332+-0.877865*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.82,0.86, (-1.97979+3.41861*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.86,0.9, (2.95194+-2.31595*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.9,0.935, (0.503548+0.404482*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.935,0.965, (-0.496729+1.4743*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.965,0.995, (5.37968+-4.61525*x)
3, iterativefit, up_hf,0,0.0,2.4,20.0,30.0,0.995,1.1, 0.787510216236
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,-15.0,0.0, 0.0
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.0,0.08, 1.07750964165
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.08,0.2, (1.05119+0.328974*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.2,0.28, (1.20338+-0.431965*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.28,0.36, (1.24311+-0.573871*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.36,0.44, (0.906152+0.362132*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.44,0.52, (1.1995+-0.304565*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.52,0.6, (1.46579+-0.816665*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.6,0.68, (0.90372+0.12012*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.68,0.76, (1.05353+-0.100183*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.76,0.82, (1.41149+-0.571184*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.82,0.86, (-0.230137+1.4308*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.86,0.9, (1.01305+-0.014776*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.9,0.935, (1.94128+-1.04614*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.935,0.965, (1.0344+-0.0762105*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.965,0.995, (2.42105+-1.51316*x)
3, iterativefit, up_hf,0,0.0,2.4,30.0,50.0,0.995,1.1, 0.915460526943
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,-15.0,0.0, 0.0
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.0,0.08, 1.09525036812
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.08,0.2, (1.15906+-0.797651*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.2,0.28, (0.754711+1.22411*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.28,0.36, (1.10531+-0.028035*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.36,0.44, (1.48612+-1.08583*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.44,0.52, (0.683025+0.739378*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.52,0.6, (1.69978+-1.21592*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.6,0.68, (0.439945+0.883806*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.68,0.76, (1.10647+-0.0963837*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.76,0.82, (1.63837+-0.796249*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.82,0.86, (-0.18059+1.422*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.86,0.9, (1.77092+-0.847197*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.9,0.935, (2.4078+-1.55485*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.935,0.965, (0.407823+0.584167*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.965,0.995, (2.13568+-1.20635*x)
3, iterativefit, up_hf,0,0.0,2.4,50.0,70.0,0.995,1.1, 0.935354173183
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,-15.0,0.0, 0.0
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.0,0.08, 1.13805818558
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.08,0.2, (1.16341+-0.316843*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.2,0.28, (1.25244+-0.762039*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.28,0.36, (1.04147+-0.00854731*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.36,0.44, (1.12258+-0.233859*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.44,0.52, (0.942592+0.175203*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.52,0.6, (1.15403+-0.231411*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.6,0.68, (0.922737+0.154079*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.68,0.76, (1.64228+-0.904074*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.76,0.82, (-0.0549331+1.3291*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.82,0.86, (2.74482+-2.08523*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.86,0.9, (0.875429+0.0884801*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.9,0.935, (-0.0666516+1.13524*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.935,0.965, (1.29242+-0.318321*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.965,0.995, (2.75905+-1.83814*x)
3, iterativefit, up_hf,0,0.0,2.4,70.0,100.0,0.995,1.1, 0.930100977421
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.0,0.08, 1.26612687111
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.08,0.2, (1.42486+-1.98417*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.2,0.28, (1.01203+0.0800073*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.28,0.36, (1.10793+-0.262526*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.36,0.44, (1.17494+-0.448664*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.44,0.52, (0.914716+0.142764*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.52,0.6, (0.73304+0.492141*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.6,0.68, (1.4521+-0.70629*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.68,0.76, (1.03895+-0.098718*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.76,0.82, (0.79746+0.219032*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.82,0.86, (0.607137+0.451133*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.86,0.9, (2.41711+-1.65349*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.9,0.935, (0.780108+0.165405*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.935,0.965, (0.183256+0.803749*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.965,0.995, (1.71563+-0.784202*x)
3, iterativefit, up_hf,0,0.0,2.4,100.0,10000.0,0.995,1.1, 0.935347616673
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.0,0.0075, 0.816334605217
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.0075,0.0225, (0.711904+13.9241*x)
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.0225,0.0375, (0.892969+5.87673*x)
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.0375,0.0525, (1.05306+1.60765*x)
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.0525,0.0675, (1.16913+-0.603135*x)
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.0675,0.0825, (1.26542+-2.02972*x)
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.0825,0.0975, (0.632182+5.6459*x)
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.0975,0.1125, (1.4181+-2.41483*x)
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.1125,0.14, (1.23393+-0.777756*x)
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.14,0.2, (1.20834+-0.594952*x)
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.2,0.28, (1.5259+-2.18275*x)
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.28,0.665, (1.14147+-0.809783*x)
3, iterativefit, up_hf,2,0.0,0.8,20.0,30.0,0.665,1.1, 0.602962970734
3, iterativefit, up_hf,2,0.8,1.6,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, up_hf,2,0.8,1.6,20.0,30.0,0.0,0.0075, 0.843369960785
3, iterativefit, up_hf,2,0.8,1.6,20.0,30.0,0.0075,0.0225, (0.753594+11.9701*x)
3, iterativefit, up_hf,2,0.8,1.6,20.0,30.0,0.0225,0.0375, (0.919471+4.59782*x)
3, iterativefit, up_hf,2,0.8,1.6,20.0,30.0,0.0375,0.0525, (1.00341+2.35958*x)
3, iterativefit, up_hf,2,0.8,1.6,20.0,30.0,0.0525,0.0675, (1.1682+-0.779311*x)
3, iterativefit, up_hf,2,0.8,1.6,20.0,30.0,0.0675,0.0825, (1.37324+-3.81702*x)
3, iterativefit, up_hf,2,0.8,1.6,20.0,30.0,0.0825,0.0975, (1.08625+-0.338332*x)
