DeepFlavour;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.055, 0.088, 49.0383861394*(x-0.055)*(x-0.055)*(x-0.055)+27.0862836494*(x-0.055)*(x-0.055)-2.58966518073*(x-0.055)+1.055503010749817
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.088, 0.1565, -16.0497313942*(x-0.088)*(x-0.088)*(x-0.088)+5.17528798652*(x-0.088)*(x-0.088)-0.641762052351*(x-0.088)+1.0013033151626587
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.1565, 0.604, 0.0300210970534*(x-0.1565)*(x-0.1565)*(x-0.1565)+0.157139572793*(x-0.1565)*(x-0.1565)-0.1586756546*(x-0.1565)+0.9764676690101624
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.604, 1.1, 0.939618825912
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, -15, 0, 0.0
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0, 0.0035, 0.938660681248
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.0035, 0.0095, -11596.6532152*(x-0.0035)*(x-0.0035)*(x-0.0035)+349.789914204*(x-0.0035)*(x-0.0035)+3.73088151256*(x-0.0035)+0.9386606812477112
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.0095, 0.015, -157504.525277*(x-0.0095)*(x-0.0095)*(x-0.0095)+1222.39025044*(x-0.0095)*(x-0.0095)+6.67592193576*(x-0.0095)+0.9711335301399231
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.015, 0.0215, -36642.2489487*(x-0.015)*(x-0.015)*(x-0.015)+8.89135712347*(x-0.015)*(x-0.015)+5.82867902167*(x-0.015)+1.0186235904693604
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.0215, 0.029, -3536.58570009*(x-0.0215)*(x-0.0215)*(x-0.0215)-46.8708515429*(x-0.0215)*(x-0.0215)+1.29986161003*(x-0.0215)+1.0468227863311768
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.029, 0.0375, 104557.490024*(x-0.029)*(x-0.029)*(x-0.029)-1333.1079978*(x-0.029)*(x-0.029)+0.0*(x-0.029)+1.052443265914917
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.0375, 0.0475, -83060.0261688*(x-0.0375)*(x-0.0375)*(x-0.0375)+1245.90039253*(x-0.0375)*(x-0.0375)+0.0*(x-0.0375)+1.0203375816345215
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.0475, 0.0615, 54174.8875432*(x-0.0475)*(x-0.0475)*(x-0.0475)-1137.67263841*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.061867594718933
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.0615, 0.0925, -2222.26827591*(x-0.0615)*(x-0.0615)*(x-0.0615)+103.33547483*(x-0.0615)*(x-0.0615)+0.0*(x-0.0615)+0.9875396490097046
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.0925, 0.155, 199.875976562*(x-0.0925)*(x-0.0925)*(x-0.0925)-18.7383728027*(x-0.0925)*(x-0.0925)+0.0*(x-0.0925)+1.0206414461135864
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.155, 0.2365, -143.717492273*(x-0.155)*(x-0.155)*(x-0.155)+17.5694634304*(x-0.155)*(x-0.155)+0.0*(x-0.155)+0.9962425231933594
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.2365, 0.644, -2.02326004643*(x-0.2365)*(x-0.2365)*(x-0.2365)-0.0851385276977*(x-0.2365)*(x-0.2365)+0.0*(x-0.2365)+1.0351427793502808
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.644, 1.1, 0.884095191956
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0, 0.002, 0.870967805386
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.002, 0.005, -38425.7031713*(x-0.002)*(x-0.002)*(x-0.002)+784.812110633*(x-0.002)*(x-0.002)+19.170375665*(x-0.002)+0.8709678053855896
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.005, 0.007, -872397.632427*(x-0.005)*(x-0.005)*(x-0.005)+2587.24593024*(x-0.005)*(x-0.005)+22.8417543432*(x-0.005)+0.9345047473907471
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.007, 0.009, -4901836.22395*(x-0.007)*(x-0.007)*(x-0.007)+9025.01705309*(x-0.007)*(x-0.007)+22.7219664751*(x-0.007)+0.9835580587387085
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.009, 0.011, 2127826.21384*(x-0.009)*(x-0.009)*(x-0.009)-6383.47864151*(x-0.009)*(x-0.009)+0.0*(x-0.009)+1.025887370109558
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.011, 0.0135, -9709152.22168*(x-0.011)*(x-0.011)*(x-0.011)+36409.3208313*(x-0.011)*(x-0.011)+0.0*(x-0.011)+1.0173760652542114
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.0135, 0.0165, 898484.830503*(x-0.0135)*(x-0.0135)*(x-0.0135)-4043.18173726*(x-0.0135)*(x-0.0135)+0.0*(x-0.0135)+1.093228816986084
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.0165, 0.02, -2917136.81235*(x-0.0165)*(x-0.0165)*(x-0.0165)+15314.9682648*(x-0.0165)*(x-0.0165)+0.0*(x-0.0165)+1.081099271774292
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.02, 0.025, 23027.6843701*(x-0.02)*(x-0.02)*(x-0.02)-334.550271826*(x-0.02)*(x-0.02)+0.0*(x-0.02)+1.1436353921890259
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.025, 0.0405, 34205.5283322*(x-0.025)*(x-0.025)*(x-0.025)-743.071230805*(x-0.025)*(x-0.025)-1.6184263905*(x-0.025)+1.1381500959396362
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.0405, 0.0945, -255.401136888*(x-0.0405)*(x-0.0405)*(x-0.0405)+22.0281402681*(x-0.0405)*(x-0.0405)+0.0*(x-0.0405)+1.0619187355041504
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.0945, 0.573, 0.0475534765426*(x-0.0945)*(x-0.0945)*(x-0.0945)-0.185427227185*(x-0.0945)*(x-0.0945)+0.144790003462*(x-0.0945)+1.0859363079071045
3, iterativefit, up_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.573, 1.1, 1.11797237396
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0, 0.002, 0.934262096882
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0.002, 0.006, -136920.579416*(x-0.002)*(x-0.002)*(x-0.002)+1763.58168083*(x-0.002)*(x-0.002)+1.07038766146*(x-0.002)+0.9342620968818665
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0.006, 0.01, -980220.398201*(x-0.006)*(x-0.006)*(x-0.006)+5684.46327363*(x-0.006)*(x-0.006)+8.60685329608*(x-0.006)+0.9579980373382568
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0.01, 0.014, 158795.789679*(x-0.01)*(x-0.01)*(x-0.01)-1259.71397479*(x-0.01)*(x-0.01)+7.03198037146*(x-0.01)+1.0206427574157715
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0.014, 0.0185, -230459.748465*(x-0.014)*(x-0.014)*(x-0.014)+1047.10702683*(x-0.014)*(x-0.014)+4.57646647773*(x-0.014)+1.0387781858444214
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0.0185, 0.0235, 825721.740723*(x-0.0185)*(x-0.0185)*(x-0.0185)-6192.91305542*(x-0.0185)*(x-0.0185)+0.0*(x-0.0185)+1.0595755577087402
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0.0235, 0.029, -1682.9053538*(x-0.0235)*(x-0.0235)*(x-0.0235)+101.671749669*(x-0.0235)*(x-0.0235)+0.0*(x-0.0235)+1.0079679489135742
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0.029, 0.0355, -915091.598641*(x-0.029)*(x-0.029)*(x-0.029)+8847.86111864*(x-0.029)*(x-0.029)+0.965665585504*(x-0.029)+1.0107635259628296
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0.0355, 0.044, 112471.238952*(x-0.0355)*(x-0.0355)*(x-0.0355)-1522.08878579*(x-0.0355)*(x-0.0355)+0.0*(x-0.0355)+1.1395554542541504
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0.044, 0.075, -886.460894283*(x-0.044)*(x-0.044)*(x-0.044)+51.7716813541*(x-0.044)*(x-0.044)-1.4973683156*(x-0.044)+1.0986559391021729
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0.075, 0.1425, 148.489816578*(x-0.075)*(x-0.075)*(x-0.075)-12.586031065*(x-0.075)*(x-0.075)-0.84319082987*(x-0.075)+1.0755815505981445
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0.1425, 0.597, 0.244172434586*(x-0.1425)*(x-0.1425)*(x-0.1425)+0.397490165819*(x-0.1425)*(x-0.1425)-0.512634843296*(x-0.1425)+1.0069886445999146
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 60, 10000.0, 0.597, 1.1, 0.879030168056
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0, 0.003, 0.934592485428
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0.003, 0.0085, -4051.56625776*(x-0.003)*(x-0.003)*(x-0.003)-155.196358106*(x-0.003)*(x-0.003)+9.72683863206*(x-0.003)+0.9345924854278564
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0.0085, 0.014, -196523.607135*(x-0.0085)*(x-0.0085)*(x-0.0085)+925.683481135*(x-0.0085)*(x-0.0085)+7.651999055*(x-0.0085)+0.9827213287353516
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0.014, 0.0205, 217817.998442*(x-0.014)*(x-0.014)*(x-0.014)-2123.72548481*(x-0.014)*(x-0.014)+0.0*(x-0.014)+1.0201126337051392
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0.0205, 0.028, -325324.729637*(x-0.0205)*(x-0.0205)*(x-0.0205)+3659.90320841*(x-0.0205)*(x-0.0205)+0.0*(x-0.0205)+0.9902034997940063
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0.028, 0.0365, 37867.8389972*(x-0.028)*(x-0.028)*(x-0.028)-482.814947214*(x-0.028)*(x-0.028)+0.0*(x-0.028)+1.0588266849517822
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0.0365, 0.0465, -12295.96138*(x-0.0365)*(x-0.0365)*(x-0.0365)+184.4394207*(x-0.0365)*(x-0.0365)+0.0*(x-0.0365)+1.0471988916397095
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0.0465, 0.0595, 14006.5760519*(x-0.0465)*(x-0.0465)*(x-0.0465)-273.128233012*(x-0.0465)*(x-0.0465)+0.0*(x-0.0465)+1.053346872329712
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0.0595, 0.0945, -2000.59740606*(x-0.0595)*(x-0.0595)*(x-0.0595)+105.031363818*(x-0.0595)*(x-0.0595)+0.0*(x-0.0595)+1.0379606485366821
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0.0945, 0.1635, 518.394881912*(x-0.0945)*(x-0.0945)*(x-0.0945)-53.6538702779*(x-0.0945)*(x-0.0945)+0.0*(x-0.0945)+1.0808484554290771
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0.1635, 0.2465, -140.034828332*(x-0.1635)*(x-0.1635)*(x-0.1635)+17.702875996*(x-0.1635)*(x-0.1635)+0.0*(x-0.1635)+0.9956997632980347
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0.2465, 0.649, 0.0481325638264*(x-0.2465)*(x-0.2465)*(x-0.2465)-0.0844359586272*(x-0.2465)*(x-0.2465)+0.0445776181897*(x-0.2465)+1.0375847816467285
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.5, 60, 10000.0, 0.649, 1.1, 1.04498672485
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0, 0.055, 1.20460009575
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.055, 0.133, 40.7407428436*(x-0.055)*(x-0.055)*(x-0.055)-9.53333382541*(x-0.055)*(x-0.055)+0.743600038382*(x-0.055)+1.2046000957489014
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.133, 0.1835, 3521.95294979*(x-0.133)*(x-0.133)*(x-0.133)-266.787935946*(x-0.133)*(x-0.133)+0.0*(x-0.133)+1.2239336967468262
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.1835, 0.2405, -1301.89060351*(x-0.1835)*(x-0.1835)*(x-0.1835)+111.3116466*(x-0.1835)*(x-0.1835)+0.0*(x-0.1835)+0.9971417188644409
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.2405, 0.3025, 571.617862346*(x-0.2405)*(x-0.2405)*(x-0.2405)-53.9372847684*(x-0.2405)*(x-0.2405)+0.0*(x-0.2405)+1.117692232131958
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.3025, 0.3685, -20.4235943315*(x-0.3025)*(x-0.3025)*(x-0.3025)+2.05330013371*(x-0.3025)*(x-0.3025)-0.0963261227072*(x-0.3025)+1.0465898513793945
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.3685, 0.4355, 171.804151887*(x-0.3685)*(x-0.3685)*(x-0.3685)-19.7160586576*(x-0.3685)*(x-0.3685)-0.092186035781*(x-0.3685)+1.0433048009872437
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.4355, 0.5025, -74.2649623939*(x-0.4355)*(x-0.4355)*(x-0.4355)+6.58550603964*(x-0.4355)*(x-0.4355)-0.420451382427*(x-0.4355)+1.0002952814102173
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.5025, 0.5695, 740.815518803*(x-0.5025)*(x-0.5025)*(x-0.5025)-70.436140075*(x-0.5025)*(x-0.5025)-0.538119821673*(x-0.5025)+0.9793512225151062
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.5695, 0.6365, -352.931047297*(x-0.5695)*(x-0.5695)*(x-0.5695)+35.4695702534*(x-0.5695)*(x-0.5695)+0.0*(x-0.5695)+0.8499192595481873
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.6365, 0.703, 250.692899314*(x-0.6365)*(x-0.6365)*(x-0.6365)-25.0066167066*(x-0.6365)*(x-0.6365)+0.0*(x-0.6365)+0.9029935598373413
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.703, 0.769, -24.8990894007*(x-0.703)*(x-0.703)*(x-0.703)+3.8027357226*(x-0.703)*(x-0.703)+0.0*(x-0.703)+0.8661317229270935
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.769, 0.835, -65.996804617*(x-0.769)*(x-0.769)*(x-0.769)+5.19595778515*(x-0.769)*(x-0.769)+0.176579815095*(x-0.769)+0.8755380511283875
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.835, 0.901, 42.1524237301*(x-0.835)*(x-0.835)*(x-0.835)-6.82531012017*(x-0.835)*(x-0.835)+0.0*(x-0.835)+0.8908520936965942
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.901, 0.972, 7.15874466409*(x-0.901)*(x-0.901)*(x-0.901)-2.82450817027*(x-0.901)*(x-0.901)-0.350093062557*(x-0.901)+0.8732396960258484
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 20, 30, 0.972, 1.1, 0.836706936359
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, -15, 0, 0.0
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0, 0.064, 1.20460343361
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.064, 0.149, 11.8524822869*(x-0.064)*(x-0.064)*(x-0.064)-3.76130283012*(x-0.064)*(x-0.064)+0.0*(x-0.064)+1.2046034336090088
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.149, 0.1975, 90.7379359036*(x-0.149)*(x-0.149)*(x-0.149)-13.2315330579*(x-0.149)*(x-0.149)-0.382518927552*(x-0.149)+1.1847069263458252
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.1975, 0.2545, 560.745585237*(x-0.1975)*(x-0.1975)*(x-0.1975)-38.946706266*(x-0.1975)*(x-0.1975)-1.02566270498*(x-0.1975)+1.1453826427459717
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.2545, 0.314, -27.4768110369*(x-0.2545)*(x-0.2545)*(x-0.2545)+2.45230538504*(x-0.2545)*(x-0.2545)+0.0*(x-0.2545)+1.0642281770706177
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.314, 0.3765, 340.4609375*(x-0.314)*(x-0.314)*(x-0.314)-31.9182128906*(x-0.314)*(x-0.314)+0.0*(x-0.314)+1.0671221017837524
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.3765, 0.4415, -0.281297797983*(x-0.3765)*(x-0.3765)*(x-0.3765)+0.269935872491*(x-0.3765)*(x-0.3765)+0.0*(x-0.3765)+1.0255619287490845
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.4415, 0.507, -201.750713784*(x-0.4415)*(x-0.4415)*(x-0.4415)+19.5813495084*(x-0.4415)*(x-0.4415)+0.0315262138344*(x-0.4415)+1.026625156402588
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.507, 0.5735, 380.363253696*(x-0.507)*(x-0.507)*(x-0.507)-42.4236329471*(x-0.507)*(x-0.507)+0.0*(x-0.507)+1.0560047626495361
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.5735, 0.6405, 46.9237223174*(x-0.5735)*(x-0.5735)*(x-0.5735)-0.266886436316*(x-0.5735)*(x-0.5735)-0.596158985981*(x-0.5735)+0.9802539348602295
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.6405, 0.707, -141.515811089*(x-0.6405)*(x-0.6405)*(x-0.6405)+14.1162021561*(x-0.6405)*(x-0.6405)+0.0*(x-0.6405)+0.9532261490821838
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.707, 0.773, 51.7994120176*(x-0.707)*(x-0.707)*(x-0.707)-7.43665611143*(x-0.707)*(x-0.707)+0.0*(x-0.707)+0.9740346074104309
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.773, 0.839, 94.4740289235*(x-0.773)*(x-0.773)*(x-0.773)-7.04441454174*(x-0.773)*(x-0.773)-0.304723890463*(x-0.773)+0.9565326571464539
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.839, 0.9045, -293.871244368*(x-0.839)*(x-0.839)*(x-0.839)+28.8728497591*(x-0.839)*(x-0.839)+0.0*(x-0.839)+0.9328963160514832
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.9045, 0.9735, 70.0061769608*(x-0.9045)*(x-0.9045)*(x-0.9045)-24.3736762616*(x-0.9045)*(x-0.9045)+0.0*(x-0.9045)+0.974186897277832
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 30, 50, 0.9735, 1.1, 0.881141483784
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, -15, 0, 0.0
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0, 0.0675, 1.23049545288
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.0675, 0.162, 13.5620820385*(x-0.0675)*(x-0.0675)*(x-0.0675)-7.66020311612*(x-0.0675)*(x-0.0675)+0.0*(x-0.0675)+1.2304954528808594
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.162, 0.221, 1664.50852661*(x-0.162)*(x-0.162)*(x-0.162)-138.118834778*(x-0.162)*(x-0.162)-1.08444003957*(x-0.162)+1.1735330820083618
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.221, 0.286, -1083.49730223*(x-0.221)*(x-0.221)*(x-0.221)+105.640986967*(x-0.221)*(x-0.221)+0.0*(x-0.221)+0.9706145524978638
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.286, 0.351, 45.8225662556*(x-0.286)*(x-0.286)*(x-0.286)-7.63812515962*(x-0.286)*(x-0.286)+0.0*(x-0.286)+1.1193922758102417
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.351, 0.416, 116.492129173*(x-0.351)*(x-0.351)*(x-0.351)-11.1510725157*(x-0.351)*(x-0.351)-0.412155243461*(x-0.351)+1.0997052192687988
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.416, 0.4825, -43.0430147035*(x-0.416)*(x-0.416)*(x-0.416)+4.5340445519*(x-0.416)*(x-0.416)-0.38525693323*(x-0.416)+1.0577934980392456
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.4825, 0.549, 30.2620747763*(x-0.4825)*(x-0.4825)*(x-0.4825)-4.17050218529*(x-0.4825)*(x-0.4825)-0.353269923145*(x-0.4825)+1.0395665168762207
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.549, 0.615, 120.880858854*(x-0.549)*(x-0.549)*(x-0.549)-8.13033128977*(x-0.549)*(x-0.549)-0.506467333249*(x-0.549)+1.006530523300171
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.615, 0.6805, -765.196786913*(x-0.615)*(x-0.615)*(x-0.615)+75.1805843142*(x-0.615)*(x-0.615)+0.0*(x-0.615)+0.9724407196044922
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.6805, 0.7445, 285.680055354*(x-0.6805)*(x-0.6805)*(x-0.6805)-33.0875943581*(x-0.6805)*(x-0.6805)+0.0*(x-0.6805)+1.0799552202224731
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.7445, 0.8065, 117.397001759*(x-0.7445)*(x-0.7445)*(x-0.7445)-5.07295698901*(x-0.7445)*(x-0.7445)-0.724775557649*(x-0.7445)+1.0193177461624146
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.8065, 0.8665, -583.727050711*(x-0.8065)*(x-0.8065)*(x-0.8065)+52.535434564*(x-0.8065)*(x-0.8065)+0.0*(x-0.8065)+0.9828602075576782
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.8665, 0.9235, 617.902282863*(x-0.8665)*(x-0.8665)*(x-0.8665)-64.236114295*(x-0.8665)*(x-0.8665)+0.0*(x-0.8665)+1.0459027290344238
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.9235, 0.9805, 19.1769041514*(x-0.9235)*(x-0.9235)*(x-0.9235)+2.92549534145*(x-0.9235)*(x-0.9235)-1.30022347857*(x-0.9235)+0.9516307711601257
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 50, 70, 0.9805, 1.1, 0.890574395657
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 70, 100, -15, 0, 0.0
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 70, 100, 0, 0.067, 1.26916944981
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 70, 100, 0.067, 0.164, 33.4229658984*(x-0.067)*(x-0.067)*(x-0.067)-9.98720325031*(x-0.067)*(x-0.067)+0.0*(x-0.067)+1.2691694498062134
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 70, 100, 0.164, 0.2265, 649.970000596*(x-0.164)*(x-0.164)*(x-0.164)-53.6104272782*(x-0.164)*(x-0.164)-0.994087372146*(x-0.164)+1.2057040929794312
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 70, 100, 0.2265, 0.2925, -17.2361263609*(x-0.2265)*(x-0.2265)*(x-0.2265)+1.7248662966*(x-0.2265)*(x-0.2265)-0.0785548374408*(x-0.2265)+1.0928419828414917
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 70, 100, 0.2925, 0.3595, 330.207177911*(x-0.2925)*(x-0.2925)*(x-0.2925)-34.7214011078*(x-0.2925)*(x-0.2925)-0.0761141855748*(x-0.2925)+1.0902155637741089
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 70, 100, 0.3595, 0.4265, 0.0179865347236*(x-0.3595)*(x-0.3595)*(x-0.3595)+1.72189801326*(x-0.3595)*(x-0.3595)-0.281881869087*(x-0.3595)+1.0285656452178955
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 70, 100, 0.4265, 0.4935, 2.047316826*(x-0.4265)*(x-0.4265)*(x-0.4265)+0.174135036948*(x-0.4265)*(x-0.4265)-0.0509053106467*(x-0.4265)+1.0174145698547363
3, iterativefit, down_jesFragmentation, 0, 0.0, 2.5, 70, 100, 0.4935, 0.5605, -551.147610094*(x-0.4935)*(x-0.4935)*(x-0.4935)+55.3903348145*(x-0.4935)*(x-0.4935)+0.0*(x-0.4935)+1.0154013633728027
